09 cancled election initiation [12 Dec 2009 16:33:38 GMT]
Service discovery failed DEVICE:09 [12 Dec 2009 17:23:15 GMT]
Service discovery failed DEVICE:asdf [12 Dec 2009 17:52:54 GMT]
Service discovery failed DEVICE:08 [12 Dec 2009 17:52:59 GMT]
Service discovery failed DEVICE:sgaf [12 Dec 2009 17:53:07 GMT]
09 cancled election initiation [12 Dec 2009 17:53:08 GMT]
Service discovery failed DEVICE:asdf [12 Dec 2009 18:02:48 GMT]
Service discovery failed DEVICE:asdf [12 Dec 2009 18:33:02 GMT]
09 cancled election initiation [12 Dec 2009 18:33:02 GMT]
Service discovery failed DEVICE:asdf [12 Dec 2009 18:44:41 GMT]
Service discovery failed DEVICE:sgaf [12 Dec 2009 19:00:44 GMT]
Service discovery failed DEVICE:09 [12 Dec 2009 19:33:43 GMT]
08 cancled election initiation [12 Dec 2009 19:45:20 GMT]
Device or resource busy DEVICE:qwerty [12 Dec 2009 20:00:55 GMT]
Device or resource busy DEVICE:asdf [12 Dec 2009 20:00:57 GMT]
Device or resource busy DEVICE:sgaf [12 Dec 2009 20:00:57 GMT]
Service discovery failed DEVICE:sgaf [12 Dec 2009 20:15:04 GMT]
Service discovery failed DEVICE:qwerty [12 Dec 2009 20:15:09 GMT]
Service discovery failed DEVICE:qwerty [12 Dec 2009 20:22:02 GMT]
Service discovery failed DEVICE:sgaf [12 Dec 2009 20:22:08 GMT]
Service discovery failed DEVICE:qwerty [12 Dec 2009 20:52:49 GMT]
Service discovery failed DEVICE:qwerty [12 Dec 2009 21:20:43 GMT]
Service discovery failed DEVICE:asdf [12 Dec 2009 21:32:09 GMT]
Service discovery failed DEVICE:asdf [12 Dec 2009 22:33:11 GMT]
Service discovery failed DEVICE:sgaf [12 Dec 2009 23:57:18 GMT]
Service discovery failed DEVICE:09 [12 Dec 2009 23:57:24 GMT]
Service discovery failed DEVICE:asdf [13 Dec 2009 00:36:48 GMT]
Service discovery failed DEVICE:sgaf [13 Dec 2009 00:36:54 GMT]
qwerty cancled election initiation [13 Dec 2009 00:36:59 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 01:14:42 GMT]
Service discovery failed DEVICE:asdf [13 Dec 2009 01:14:47 GMT]
Service discovery failed DEVICE:08 [13 Dec 2009 01:23:51 GMT]
Service discovery failed DEVICE:asdf [13 Dec 2009 01:44:48 GMT]
Service discovery failed DEVICE:08 [13 Dec 2009 02:03:16 GMT]
Service discovery failed DEVICE:qwerty [13 Dec 2009 02:19:17 GMT]
Service discovery failed DEVICE:sgaf [13 Dec 2009 02:19:22 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 02:19:27 GMT]
asdf cancled election initiation [13 Dec 2009 02:19:28 GMT]
Connection timed out DEVICE:asdf [13 Dec 2009 02:24:35 GMT]
Connection reset by peer DEVICE:09 [13 Dec 2009 02:24:42 GMT]
Service discovery failed DEVICE:qwerty [13 Dec 2009 02:40:35 GMT]
Service discovery failed DEVICE:08 [13 Dec 2009 02:40:40 GMT]
Service discovery failed DEVICE:sgaf [13 Dec 2009 02:40:45 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 02:40:51 GMT]
Service discovery failed DEVICE:qwerty [13 Dec 2009 02:45:22 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 02:45:29 GMT]
Service discovery failed DEVICE:sgaf [13 Dec 2009 02:58:59 GMT]
Service discovery failed DEVICE:08 [13 Dec 2009 02:59:05 GMT]
09 cancled election initiation [13 Dec 2009 02:59:11 GMT]
09 cancled election initiation [13 Dec 2009 03:10:31 GMT]
qwerty cancled election initiation [13 Dec 2009 03:10:31 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 03:15:00 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 03:26:19 GMT]
Connection timed out DEVICE:qwerty [13 Dec 2009 03:38:02 GMT]
09 cancled election initiation [13 Dec 2009 03:38:09 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 04:16:22 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 04:20:49 GMT]
09 cancled election initiation [13 Dec 2009 04:25:18 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 04:29:46 GMT]
09 cancled election initiation [13 Dec 2009 04:56:52 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 05:12:39 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 05:28:26 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 05:32:53 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 05:37:22 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 06:04:27 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 06:31:33 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 06:47:21 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 06:51:49 GMT]
Service discovery failed DEVICE:09 [13 Dec 2009 07:09:38 GMT]
Service discovery failed DEVICE:sgaf [13 Dec 2009 07:37:21 GMT]
