Service discovery failed DEVICE:asdf [25 Feb 2011 15:41:05 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 15:41:14 GMT]
Service discovery failed DEVICE:zxc [25 Feb 2011 15:41:20 GMT]
Service discovery failed DEVICE:09 [25 Feb 2011 15:41:25 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 15:41:35 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 15:41:40 GMT]
HTC Dream cancled election initiation [25 Feb 2011 15:41:41 GMT]
ty cancled election initiation [25 Feb 2011 15:41:41 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 15:52:36 GMT]
sgaf cancled election initiation [25 Feb 2011 17:22:03 GMT]
asdf cancled election initiation [25 Feb 2011 17:22:03 GMT]
sgaf cancled election initiation [25 Feb 2011 17:41:15 GMT]
asdf cancled election initiation [25 Feb 2011 17:41:15 GMT]
Device or resource busy DEVICE:zxc [25 Feb 2011 17:47:06 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 17:47:16 GMT]
zxc cancled election initiation [25 Feb 2011 17:59:17 GMT]
ty cancled election initiation [25 Feb 2011 17:59:17 GMT]
asdf cancled election initiation [25 Feb 2011 17:59:18 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 18:14:26 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 18:31:38 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 18:53:12 GMT]
Connection timed out DEVICE:zxc [25 Feb 2011 19:40:48 GMT]
Service discovery failed DEVICE:zxc [25 Feb 2011 20:06:18 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 20:31:54 GMT]
asdf cancled election initiation [25 Feb 2011 22:03:46 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 22:25:46 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 22:34:20 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 23:34:59 GMT]
zxc cancled election initiation [26 Feb 2011 02:16:44 GMT]
zxc cancled election initiation [26 Feb 2011 02:41:20 GMT]
