Service discovery failed DEVICE:HTC Dream [25 Feb 2011 15:13:28 GMT]
zxc cancled election initiation [25 Feb 2011 15:13:55 GMT]
09 cancled election initiation [25 Feb 2011 15:13:55 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 15:41:17 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 15:41:22 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 15:41:27 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 15:41:32 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 15:41:38 GMT]
Service discovery failed DEVICE:09 [25 Feb 2011 15:41:43 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 15:41:52 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 15:48:06 GMT]
qwerty cancled election initiation [25 Feb 2011 16:20:04 GMT]
asdf cancled election initiation [25 Feb 2011 16:46:07 GMT]
Service discovery failed DEVICE:zxc [25 Feb 2011 17:56:51 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 18:05:53 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 19:06:06 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 19:06:12 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 20:19:05 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 20:52:42 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 20:52:54 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 20:52:57 GMT]
zxc cancled election initiation [25 Feb 2011 20:53:02 GMT]
zxc cancled election initiation [25 Feb 2011 20:56:50 GMT]
asdf cancled election initiation [25 Feb 2011 21:32:28 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 22:11:08 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 22:21:29 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 22:47:14 GMT]
asdf cancled election initiation [25 Feb 2011 23:01:13 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 23:13:44 GMT]
Device or resource busy DEVICE:qwerty [25 Feb 2011 23:13:45 GMT]
Device or resource busy DEVICE:qwerty [25 Feb 2011 23:17:50 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 23:36:46 GMT]
asdf cancled election initiation [25 Feb 2011 23:36:46 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 23:54:46 GMT]
Service discovery failed DEVICE:asdf [26 Feb 2011 01:28:18 GMT]
asdf cancled election initiation [26 Feb 2011 01:46:21 GMT]
Service discovery failed DEVICE:asdf [26 Feb 2011 02:08:39 GMT]
Service discovery failed DEVICE:asdf [26 Feb 2011 04:34:19 GMT]
Service discovery failed DEVICE:asdf [26 Feb 2011 05:30:21 GMT]
asdf cancled election initiation [26 Feb 2011 05:39:58 GMT]
Service discovery failed DEVICE:asdf [26 Feb 2011 05:47:02 GMT]
Service discovery failed DEVICE:asdf [26 Feb 2011 05:50:59 GMT]
Service discovery failed DEVICE:asdf [26 Feb 2011 08:25:05 GMT]
Service discovery failed DEVICE:asdf [26 Feb 2011 09:50:45 GMT]
Connection timed out DEVICE:asdf [26 Feb 2011 10:10:27 GMT]
asdf cancled election initiation [26 Feb 2011 22:26:09 GMT]
Service discovery failed DEVICE:qwerty [27 Feb 2011 01:19:55 GMT]
asdf cancled election initiation [27 Feb 2011 01:19:58 GMT]
Service discovery failed DEVICE:qwerty [27 Feb 2011 01:54:56 GMT]
qwerty cancled election initiation [27 Feb 2011 02:21:53 GMT]
Service discovery failed DEVICE:qwerty [27 Feb 2011 02:30:25 GMT]
asdf cancled election initiation [27 Feb 2011 03:11:32 GMT]
qwerty cancled election initiation [27 Feb 2011 03:17:26 GMT]
Service discovery failed DEVICE:qwerty [27 Feb 2011 03:47:35 GMT]
Service discovery failed DEVICE:qwerty [27 Feb 2011 04:13:22 GMT]
Service discovery failed DEVICE:HTC Dream [27 Feb 2011 05:33:50 GMT]
Service discovery failed DEVICE:HTC Dream [27 Feb 2011 05:55:12 GMT]
Service discovery failed DEVICE:HTC Dream [27 Feb 2011 06:29:16 GMT]
