Service discovery failed DEVICE:HTC Dream [25 Feb 2011 15:09:38 GMT]
HTC Dream cancled election initiation [25 Feb 2011 15:09:47 GMT]
sgaf cancled election initiation [25 Feb 2011 15:09:47 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 15:37:26 GMT]
ty cancled election initiation [25 Feb 2011 15:37:26 GMT]
asdf cancled election initiation [25 Feb 2011 16:44:33 GMT]
HTC Dream cancled election initiation [25 Feb 2011 16:44:33 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 17:23:57 GMT]
sgaf cancled election initiation [25 Feb 2011 17:24:09 GMT]
asdf cancled election initiation [25 Feb 2011 17:24:09 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 17:38:37 GMT]
sgaf cancled election initiation [25 Feb 2011 17:38:38 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 17:55:01 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 17:59:21 GMT]
qwerty cancled election initiation [25 Feb 2011 17:59:29 GMT]
asdf cancled election initiation [25 Feb 2011 17:59:29 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 18:10:19 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 18:23:06 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 18:48:58 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 20:23:25 GMT]
sgaf cancled election initiation [25 Feb 2011 21:29:25 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 22:23:31 GMT]
Service discovery failed DEVICE:09 [25 Feb 2011 22:40:42 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 23:04:34 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 23:21:49 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 23:54:55 GMT]
Service discovery failed DEVICE:sgaf [26 Feb 2011 00:12:03 GMT]
Service discovery failed DEVICE:sgaf [26 Feb 2011 00:20:43 GMT]
qwerty cancled election initiation [26 Feb 2011 00:49:45 GMT]
qwerty cancled election initiation [26 Feb 2011 01:46:31 GMT]
qwerty cancled election initiation [26 Feb 2011 02:18:59 GMT]
Service discovery failed DEVICE:qwerty [26 Feb 2011 02:35:59 GMT]
qwerty cancled election initiation [26 Feb 2011 02:41:22 GMT]
qwerty cancled election initiation [26 Feb 2011 04:22:41 GMT]
qwerty cancled election initiation [26 Feb 2011 04:46:05 GMT]
qwerty cancled election initiation [26 Feb 2011 05:37:18 GMT]
qwerty cancled election initiation [26 Feb 2011 08:01:26 GMT]
qwerty cancled election initiation [26 Feb 2011 08:28:18 GMT]
qwerty cancled election initiation [26 Feb 2011 09:10:52 GMT]
Service discovery failed DEVICE:qwerty [26 Feb 2011 09:32:15 GMT]
Service discovery failed DEVICE:qwerty [26 Feb 2011 09:51:55 GMT]
Service discovery failed DEVICE:qwerty [26 Feb 2011 18:58:44 GMT]
qwerty cancled election initiation [26 Feb 2011 20:58:15 GMT]
Service discovery failed DEVICE:qwerty [26 Feb 2011 22:17:50 GMT]
Service discovery failed DEVICE:qwerty [26 Feb 2011 23:20:20 GMT]
Service discovery failed DEVICE:qwerty [27 Feb 2011 00:05:58 GMT]
Service discovery failed DEVICE:09 [27 Feb 2011 01:02:41 GMT]
Service discovery failed DEVICE:09 [27 Feb 2011 01:09:16 GMT]
